period_date,region_code,region_name,treatment_code,treatment_name,specialty_group,part_type,waiting_list_size,pct_within_18wks,waiting_over_52wks
2024-07-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,107933,58.5400,
2024-07-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,113921,56.2056,
2024-07-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,116718,65.3541,
2024-07-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,64965,60.5218,
2024-07-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,59823,54.0896,
2024-07-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,41397,63.9104,
2024-07-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,5167,86.3557,
2024-07-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,156091,55.5618,
2024-07-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,59378,51.4180,
2024-07-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,54252,54.7666,
2024-07-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,110271,46.4955,
2024-07-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,78845,50.0171,
2024-07-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,82798,59.8855,
2024-07-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,33049,45.4265,
2024-07-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,1652,61.0775,
2024-07-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,16291,57.5655,
2024-07-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,765,47.0588,
2024-07-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,8822,63.6590,
2024-07-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,43406,60.3649,
2024-07-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,57112,56.1003,
2024-07-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,58483,63.6971,
2024-07-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,29412,57.9593,
2024-07-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,31349,48.9936,
2024-07-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,13879,67.4688,
2024-07-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,2524,82.2108,
2024-07-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,69327,51.3754,
2024-07-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,48856,54.8387,
2024-07-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,44102,52.9024,
2024-07-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,100076,60.9407,
2024-07-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,71394,51.9764,
2024-07-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,58371,64.9329,
2024-07-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,51832,44.5208,
2024-07-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,8267,60.1669,
2024-07-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,12586,49.9682,
2024-07-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,794,57.8086,
2024-07-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,3116,63.6072,
2024-07-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,54496,54.9728,
2024-07-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,53294,53.7040,
2024-07-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,47450,55.7366,
2024-07-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,22654,62.1436,
2024-07-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,27469,53.3838,
2024-07-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,13282,68.9128,
2024-07-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,3508,72.9190,
2024-07-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,72141,45.5164,
2024-08-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,38618,56.1189,
2024-08-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,45036,51.9962,
2024-08-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,54547,60.6046,
2024-08-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,61298,49.4616,
2024-08-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,70480,73.6635,
2024-08-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,33625,56.9695,
2024-08-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,12677,52.4809,
2024-08-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,8817,45.4009,
2024-08-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,424,71.6981,
2024-08-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,6161,73.6082,
2024-08-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,37269,62.3816,
2024-08-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,43539,62.0938,
2024-08-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,49328,61.1742,
2024-08-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,34786,63.3243,
2024-08-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,29415,52.9186,
2024-08-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,10881,72.7690,
2024-08-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,2899,75.5088,
2024-08-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,66346,53.5360,
2024-08-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,52348,56.5752,
2024-08-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,52579,56.8934,
2024-08-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,116042,57.4189,
2024-08-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,88575,49.8865,
2024-08-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,79785,65.2015,
2024-08-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,43808,48.5939,
2024-08-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,12244,49.7060,
2024-08-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,11079,50.5822,
2024-08-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,1947,70.1079,
2024-08-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,2687,74.4325,
2024-08-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,59980,61.0920,
2024-08-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,59893,61.5130,
2024-08-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,63446,62.0654,
2024-08-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,27701,64.2143,
2024-08-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,37454,51.3056,
2024-08-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,16038,66.6542,
2024-08-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,3461,80.0636,
2024-08-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,77302,58.3918,
2024-08-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,44982,57.9254,
2024-08-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,57873,60.0833,
2024-08-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,111048,58.6206,
2024-08-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,89492,50.4403,
2024-08-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,81359,65.4605,
2024-08-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,40865,52.6490,
2024-08-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,11606,64.7855,
2024-08-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,19395,54.7976,
2024-08-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,2536,61.2382,
2024-08-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,3697,62.1044,
2024-08-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,55882,65.4790,
2024-08-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,64441,61.1117,
2024-08-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,67199,57.9800,
2024-08-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,30163,67.3109,
2024-08-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,33863,55.7304,
2024-08-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,17197,67.5001,
2024-08-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,4124,75.6305,
2024-08-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,90766,53.6500,
2024-08-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,50623,68.1054,
2024-08-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,43070,62.9719,
2024-08-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,118350,57.9003,
2024-08-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,69314,49.0103,
2024-08-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,61381,70.2335,
2024-08-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,25395,56.9364,
2024-08-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,2975,74.2521,
2024-08-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,16486,57.9583,
2024-08-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,880,77.7273,
2024-08-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,11658,68.0048,
2024-08-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,33583,68.3113,
2024-08-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,30623,74.3036,
2024-08-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,42150,65.7628,
2024-08-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,21698,66.8172,
2024-08-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,20418,58.4141,
2024-08-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,17713,64.7491,
2024-08-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,3934,87.9512,
2024-08-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,62999,60.3533,
2024-08-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,127648,55.6656,
2024-08-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,113371,54.8676,
2024-08-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,251284,57.4338,
2024-08-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,193823,44.6861,
2024-08-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,176539,62.8077,
2024-08-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,98067,46.4295,
2024-08-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,11616,65.1515,
2024-08-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,24883,55.3551,
2024-08-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,2396,80.5927,
2024-08-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,6108,72.1185,
2024-08-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,106657,58.4959,
2024-08-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,112832,55.2317,
2024-08-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,118633,63.5725,
2024-08-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,65474,60.8135,
2024-08-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,59935,54.3088,
2024-08-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,41687,63.6649,
2024-08-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,5346,86.7190,
2024-08-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,155192,55.1620,
2024-08-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,59104,51.5092,
2024-08-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,53565,54.6215,
2024-08-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,110291,46.6584,
2024-08-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,78758,48.4332,
2024-08-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,82663,59.6833,
2024-08-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,32997,45.5405,
2024-08-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,1608,61.3806,
2024-08-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,16148,58.1063,
2024-08-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,737,46.1330,
2024-08-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,8993,61.2254,
2024-08-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,42875,59.8274,
2024-08-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,56355,54.7227,
2024-08-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,60986,62.3504,
2024-08-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,29200,56.6438,
2024-08-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,31191,47.4464,
2024-08-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,13721,64.9442,
2024-08-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,2523,79.1914,
2024-08-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,70020,50.0800,
2024-08-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,48921,54.4511,
2024-08-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,44196,52.9392,
2024-08-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,100559,60.8140,
2024-08-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,70943,52.2758,
2024-08-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,58059,65.5109,
2024-08-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,50745,44.1344,
2024-08-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,8361,59.6579,
2024-08-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,12909,51.4835,
2024-08-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,777,58.9447,
2024-08-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,3156,65.5894,
2024-08-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,55185,55.6474,
2024-08-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,52450,53.2278,
2024-08-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,48530,54.5168,
2024-08-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,22946,61.4835,
2024-08-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,27832,51.4623,
2024-08-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,13676,67.2858,
2024-08-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,3451,71.8632,
2024-08-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,71249,45.5656,
2024-09-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,38230,57.2090,
2024-09-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,44041,51.5452,
2024-09-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,54748,60.8698,
2024-09-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,59858,49.0544,
2024-09-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,70120,73.6865,
2024-09-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,32893,58.1522,
2024-09-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,12655,52.6669,
2024-09-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,8696,47.1941,
2024-09-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,389,71.2082,
2024-09-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,6390,75.7903,
2024-09-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,37064,62.9047,
2024-09-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,42935,62.9323,
2024-09-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,49159,60.0826,
2024-09-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,34186,62.4086,
2024-09-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,28731,53.7259,
2024-09-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,10515,72.0780,
2024-09-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,2794,76.4137,
2024-09-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,66064,53.7327,
2024-09-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,51838,57.2514,
2024-09-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,51692,58.1947,
2024-09-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,115925,57.6416,
2024-09-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,87598,50.6564,
2024-09-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,78572,65.9230,
2024-09-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,44225,49.4358,
2024-09-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,12465,50.9105,
2024-09-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,11110,51.2421,
2024-09-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,1959,68.2491,
2024-09-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,2748,72.8166,
2024-09-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,61054,61.4636,
2024-09-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,59670,60.2966,
2024-09-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,61842,62.0953,
2024-09-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,26852,63.3510,
2024-09-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,37539,51.7036,
2024-09-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,15726,68.0911,
2024-09-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,3396,78.9753,
2024-09-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,76348,59.2825,
2024-09-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,41490,59.1902,
2024-09-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,57990,60.1862,
2024-09-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,110861,58.9098,
2024-09-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,87959,50.1165,
2024-09-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,78495,65.2704,
2024-09-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,40511,52.7017,
2024-09-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,11850,63.6793,
2024-09-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,19105,55.7236,
2024-09-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,2472,63.1472,
2024-09-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,3710,61.1860,
2024-09-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,55887,65.6038,
2024-09-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,64126,60.5870,
2024-09-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,67045,58.3653,
2024-09-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,30561,66.7485,
2024-09-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,33652,56.2166,
2024-09-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,17009,67.1644,
2024-09-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,3988,75.6770,
2024-09-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,89760,54.6145,
2024-09-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,49627,68.6078,
2024-09-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,42401,63.8004,
2024-09-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,117219,57.7952,
2024-09-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,68109,48.9906,
2024-09-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,59776,69.4175,
2024-09-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,25202,57.4002,
2024-09-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,3055,73.3224,
2024-09-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,16340,58.0967,
2024-09-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,835,79.1617,
2024-09-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,11059,67.2936,
2024-09-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,33724,68.6040,
2024-09-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,30124,74.3427,
2024-09-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,41289,65.0246,
2024-09-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,21103,66.7535,
2024-09-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,20207,58.2620,
2024-09-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,17583,64.3917,
2024-09-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4062,88.1339,
2024-09-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,62842,61.5973,
2024-09-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,127312,56.2814,
2024-09-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,111308,55.2584,
2024-09-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,249759,58.0440,
2024-09-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,188643,44.9378,
2024-09-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,176526,62.7364,
2024-09-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,98348,46.0691,
2024-09-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,11220,66.8449,
2024-09-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,24736,55.5264,
2024-09-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,2322,79.3712,
2024-09-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,6115,72.6901,
2024-09-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,104927,59.2097,
2024-09-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,111156,55.2908,
2024-09-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,119618,61.6763,
2024-09-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,64793,60.7164,
2024-09-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,59530,55.3250,
2024-09-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,40057,62.3112,
2024-09-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,5137,85.8478,
2024-09-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,153935,55.6592,
2024-09-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,57713,52.5566,
2024-09-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,53648,54.2630,
2024-09-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,110016,48.0876,
2024-09-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,79269,48.7265,
2024-09-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,81692,59.6986,
2024-09-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,32730,47.2044,
2024-09-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,1719,64.5143,
2024-09-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,16212,58.1668,
2024-09-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,718,46.9359,
2024-09-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,8417,62.3856,
2024-09-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,43599,60.3729,
2024-09-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,56350,56.8039,
2024-09-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,60255,62.3218,
2024-09-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,29922,55.2202,
2024-09-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,31126,48.9398,
2024-09-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,13428,65.2889,
2024-09-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,2531,81.9439,
2024-09-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,70309,50.1088,
2024-09-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,48146,55.0762,
2024-09-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,43480,53.9581,
